# batch      l2_tst    l2_trn    l2_e_tst  l2_e_trn    l2_f_tst  l2_f_trn         lr
 126600    5.00e-02  4.54e-02    3.07e-04  3.11e-04    8.77e-03  7.95e-03    1.6e-04
 126700    4.78e-02  5.04e-02    2.44e-04  1.32e-04    8.37e-03  8.83e-03    1.6e-04
 126800    4.42e-02  4.56e-02    2.48e-04  1.69e-04    7.74e-03  7.99e-03    1.6e-04
 126900    4.47e-02  4.54e-02    2.69e-04  3.30e-04    7.82e-03  7.95e-03    1.6e-04
 127000    4.74e-02  4.75e-02    2.37e-04  1.99e-04    8.30e-03  8.32e-03    1.6e-04
 127100    4.55e-02  3.80e-02    2.00e-04  1.06e-04    7.97e-03  6.65e-03    1.6e-04
 127200    4.62e-02  3.79e-02    2.38e-04  1.93e-04    8.10e-03  6.64e-03    1.6e-04
 127300    4.45e-02  4.55e-02    2.08e-04  1.07e-03    7.80e-03  7.96e-03    1.6e-04
 127400    4.50e-02  4.97e-02    2.45e-04  2.29e-04    7.89e-03  8.70e-03    1.6e-04
 127500    4.62e-02  4.22e-02    3.14e-04  2.03e-04    8.09e-03  7.39e-03    1.6e-04
 127600    4.98e-02  5.30e-02    2.72e-04  2.02e-04    8.71e-03  9.28e-03    1.6e-04
 127700    4.51e-02  4.31e-02    2.11e-04  1.17e-04    7.90e-03  7.55e-03    1.6e-04
 127800    4.61e-02  4.21e-02    5.11e-04  4.76e-04    8.06e-03  7.36e-03    1.6e-04
 127900    4.49e-02  3.97e-02    2.85e-04  2.84e-04    7.87e-03  6.96e-03    1.6e-04
 128000    4.51e-02  4.93e-02    2.22e-04  1.23e-04    7.91e-03  8.63e-03    1.6e-04
 128100    4.62e-02  3.80e-02    1.64e-04  1.73e-04    8.09e-03  6.66e-03    1.6e-04
 128200    4.61e-02  4.18e-02    2.43e-04  2.15e-04    8.08e-03  7.31e-03    1.6e-04
 128300    4.91e-02  4.42e-02    4.60e-04  3.94e-04    8.60e-03  7.74e-03    1.6e-04
 128400    4.77e-02  5.00e-02    6.92e-04  6.36e-04    8.34e-03  8.76e-03    1.6e-04
 128500    4.50e-02  4.01e-02    2.66e-04  3.46e-04    7.89e-03  7.03e-03    1.6e-04
 128600    4.78e-02  4.39e-02    2.06e-04  1.84e-04    8.37e-03  7.69e-03    1.6e-04
 128700    4.59e-02  4.79e-02    4.67e-04  2.35e-04    8.04e-03  8.39e-03    1.6e-04
 128800    4.64e-02  4.30e-02    5.08e-04  4.50e-04    8.12e-03  7.54e-03    1.6e-04
 128900    4.53e-02  4.97e-02    2.35e-04  1.76e-04    7.94e-03  8.71e-03    1.6e-04
 129000    5.20e-02  5.20e-02    4.28e-04  5.20e-04    9.11e-03  9.11e-03    1.6e-04
 129100    4.54e-02  4.10e-02    2.17e-04  2.84e-04    7.95e-03  7.19e-03    1.6e-04
 129200    4.85e-02  4.12e-02    2.72e-04  1.29e-04    8.49e-03  7.22e-03    1.6e-04
 129300    4.81e-02  4.58e-02    2.87e-04  2.22e-04    8.42e-03  8.02e-03    1.6e-04
 129400    4.49e-02  4.20e-02    2.13e-04  2.54e-04    7.87e-03  7.35e-03    1.6e-04
 129500    4.59e-02  4.73e-02    4.26e-04  4.53e-04    8.04e-03  8.28e-03    1.6e-04
 129600    4.64e-02  4.95e-02    1.91e-04  1.23e-04    8.13e-03  8.67e-03    1.6e-04
 129700    4.62e-02  4.14e-02    3.21e-04  2.97e-04    8.10e-03  7.24e-03    1.6e-04
 129800    4.92e-02  4.37e-02    4.30e-04  3.79e-04    8.62e-03  7.65e-03    1.6e-04
 129900    4.78e-02  4.18e-02    7.09e-04  7.72e-04    8.37e-03  7.31e-03    1.6e-04
 130000    5.52e-02  4.22e-02    4.21e-04  2.78e-04    9.66e-03  7.40e-03    1.6e-04
 130100    4.26e-02  4.28e-02    2.07e-04  1.65e-04    7.46e-03  7.49e-03    1.6e-04
 130200    4.77e-02  4.14e-02    1.91e-04  2.62e-04    8.36e-03  7.25e-03    1.6e-04
 130300    4.90e-02  4.04e-02    2.67e-04  1.92e-04    8.58e-03  7.08e-03    1.6e-04
 130400    4.54e-02  4.41e-02    3.56e-04  4.15e-04    7.95e-03  7.72e-03    1.6e-04
 130500    4.29e-02  4.36e-02    1.53e-04  2.52e-04    7.51e-03  7.64e-03    1.6e-04
 130600    4.58e-02  4.77e-02    2.13e-04  1.81e-04    8.03e-03  8.36e-03    1.6e-04
 130700    4.47e-02  4.20e-02    2.62e-04  2.52e-04    7.83e-03  7.36e-03    1.6e-04
 130800    4.70e-02  4.85e-02    5.34e-04  5.15e-04    8.23e-03  8.49e-03    1.6e-04
 130900    4.84e-02  4.88e-02    1.11e-03  1.11e-03    8.46e-03  8.53e-03    1.6e-04
 131000    5.67e-02  4.47e-02    2.27e-04  3.75e-04    9.93e-03  7.83e-03    1.6e-04
 131100    4.42e-02  4.32e-02    3.43e-04  2.64e-04    7.74e-03  7.57e-03    1.6e-04
 131200    5.09e-02  3.97e-02    2.58e-04  3.41e-04    8.92e-03  6.95e-03    1.6e-04
 131300    4.41e-02  4.21e-02    1.61e-04  1.70e-04    7.72e-03  7.37e-03    1.6e-04
 131400    4.50e-02  4.05e-02    1.78e-04  1.72e-04    7.88e-03  7.09e-03    1.6e-04
 131500    4.69e-02  4.34e-02    3.99e-04  4.87e-04    8.21e-03  7.59e-03    1.6e-04
 131600    4.80e-02  4.12e-02    4.32e-04  3.92e-04    8.40e-03  7.21e-03    1.6e-04
 131700    4.90e-02  4.31e-02    2.41e-04  1.80e-04    8.59e-03  7.55e-03    1.6e-04
 131800    4.64e-02  4.00e-02    4.16e-04  4.12e-04    8.13e-03  7.00e-03    1.6e-04
 131900    4.74e-02  4.90e-02    5.30e-04  6.40e-04    8.29e-03  8.57e-03    1.6e-04
 132000    4.27e-02  4.10e-02    4.43e-04  3.56e-04    7.48e-03  7.18e-03    1.6e-04
 132100    4.71e-02  4.98e-02    1.66e-04  1.58e-04    8.26e-03  8.72e-03    1.6e-04
 132200    4.55e-02  4.26e-02    2.83e-04  3.03e-04    7.96e-03  7.45e-03    1.6e-04
 132300    5.38e-02  5.01e-02    4.16e-04  3.89e-04    9.42e-03  8.77e-03    1.6e-04
 132400    4.48e-02  3.94e-02    3.58e-04  3.13e-04    7.84e-03  6.90e-03    1.6e-04
 132500    4.26e-02  4.23e-02    2.08e-04  2.25e-04    7.46e-03  7.41e-03    1.6e-04
 132600    4.38e-02  4.00e-02    8.66e-04  8.93e-04    7.66e-03  6.99e-03    1.6e-04
 132700    4.68e-02  3.63e-02    2.66e-04  2.52e-04    8.20e-03  6.36e-03    1.6e-04
 132800    4.84e-02  4.19e-02    2.63e-04  2.37e-04    8.48e-03  7.34e-03    1.6e-04
 132900    4.95e-02  4.63e-02    2.56e-04  2.05e-04    8.67e-03  8.11e-03    1.6e-04
 133000    5.16e-02  4.43e-02    4.70e-04  3.55e-04    9.03e-03  7.75e-03    1.6e-04
 133100    4.51e-02  4.11e-02    2.12e-04  1.68e-04    7.90e-03  7.19e-03    1.6e-04
 133200    4.53e-02  4.92e-02    2.60e-04  9.01e-04    7.93e-03  8.61e-03    1.6e-04
 133300    4.38e-02  4.22e-02    2.54e-04  4.05e-04    7.67e-03  7.39e-03    1.6e-04
 133400    4.44e-02  4.48e-02    4.93e-04  5.56e-04    7.77e-03  7.85e-03    1.6e-04
 133500    4.76e-02  4.40e-02    2.67e-04  2.21e-04    8.34e-03  7.70e-03    1.6e-04
 133600    4.82e-02  4.61e-02    2.98e-04  2.58e-04    8.45e-03  8.08e-03    1.6e-04
 133700    4.39e-02  4.77e-02    2.62e-04  2.71e-04    7.69e-03  8.35e-03    1.6e-04
 133800    4.46e-02  3.92e-02    2.71e-04  2.88e-04    7.81e-03  6.86e-03    1.6e-04
 133900    4.27e-02  4.20e-02    6.42e-04  5.54e-04    7.47e-03  7.35e-03    1.6e-04
 134000    4.58e-02  4.64e-02    4.64e-04  4.36e-04    8.02e-03  8.13e-03    1.6e-04
 134100    4.64e-02  4.14e-02    2.09e-04  1.49e-04    8.12e-03  7.26e-03    1.6e-04
 134200    4.89e-02  4.41e-02    3.56e-04  2.84e-04    8.56e-03  7.72e-03    1.6e-04
 134300    4.72e-02  4.40e-02    2.08e-04  2.27e-04    8.27e-03  7.71e-03    1.6e-04
 134400    4.87e-02  4.40e-02    2.29e-04  2.60e-04    8.53e-03  7.71e-03    1.6e-04
 134500    4.50e-02  3.76e-02    2.65e-04  1.81e-04    7.88e-03  6.58e-03    1.6e-04
 134600    4.26e-02  3.89e-02    1.52e-04  2.17e-04    7.46e-03  6.82e-03    1.6e-04
 134700    4.71e-02  3.72e-02    2.49e-04  2.12e-04    8.25e-03  6.51e-03    1.6e-04
 134800    4.68e-02  4.37e-02    2.35e-04  1.73e-04    8.19e-03  7.66e-03    1.6e-04
 134900    4.37e-02  3.94e-02    2.94e-04  2.31e-04    7.65e-03  6.90e-03    1.6e-04
 135000    4.80e-02  4.24e-02    3.04e-04  2.31e-04    8.41e-03  7.42e-03    1.6e-04
 135100    4.44e-02  4.75e-02    2.80e-04  3.40e-04    7.78e-03  8.32e-03    1.6e-04
 135200    5.10e-02  4.07e-02    2.52e-04  1.90e-04    8.94e-03  7.14e-03    1.6e-04
 135300    4.60e-02  4.24e-02    2.41e-04  2.00e-04    8.06e-03  7.43e-03    1.6e-04
 135400    4.77e-02  4.96e-02    5.08e-04  4.23e-04    8.35e-03  8.69e-03    1.6e-04
 135500    4.64e-02  4.94e-02    5.09e-04  4.81e-04    8.12e-03  8.66e-03    1.6e-04
 135600    4.37e-02  4.92e-02    3.92e-04  8.79e-04    7.65e-03  8.60e-03    1.6e-04
 135700    4.45e-02  4.51e-02    5.53e-04  5.90e-04    7.80e-03  7.90e-03    1.6e-04
 135800    4.68e-02  4.61e-02    3.67e-04  3.93e-04    8.20e-03  8.08e-03    1.6e-04
 135900    4.33e-02  4.25e-02    3.13e-04  3.18e-04    7.58e-03  7.44e-03    1.6e-04
 136000    4.59e-02  4.31e-02    1.76e-04  1.97e-04    8.03e-03  7.54e-03    1.6e-04
 136100    4.97e-02  4.04e-02    6.67e-04  6.51e-04    8.70e-03  7.07e-03    1.6e-04
 136200    4.52e-02  4.84e-02    5.49e-04  6.87e-04    7.91e-03  8.46e-03    1.6e-04
 136300    4.69e-02  4.49e-02    2.36e-04  2.66e-04    8.21e-03  7.86e-03    1.6e-04
 136400    4.54e-02  4.24e-02    2.62e-04  2.41e-04    7.96e-03  7.43e-03    1.6e-04
 136500    4.54e-02  3.98e-02    3.27e-04  2.73e-04    7.95e-03  6.97e-03    1.6e-04
 136600    4.77e-02  4.12e-02    3.12e-04  8.59e-04    8.36e-03  7.20e-03    1.6e-04
 136700    4.78e-02  4.98e-02    4.10e-04  3.78e-04    8.38e-03  8.72e-03    1.6e-04
 136800    4.46e-02  3.95e-02    4.01e-04  2.70e-04    7.81e-03  6.92e-03    1.6e-04
 136900    4.37e-02  4.15e-02    2.43e-04  1.87e-04    7.66e-03  7.26e-03    1.6e-04
 137000    4.34e-02  4.49e-02    1.69e-04  1.99e-04    7.61e-03  7.86e-03    1.6e-04
 137100    4.61e-02  4.02e-02    2.15e-04  1.75e-04    8.07e-03  7.05e-03    1.6e-04
 137200    4.34e-02  4.14e-02    1.73e-04  2.22e-04    7.61e-03  7.25e-03    1.6e-04
 137300    4.47e-02  3.93e-02    2.37e-04  1.55e-04    7.83e-03  6.89e-03    1.6e-04
 137400    4.51e-02  4.47e-02    2.06e-04  1.46e-04    7.91e-03  7.82e-03    1.6e-04
 137500    4.33e-02  4.24e-02    2.87e-04  2.05e-04    7.59e-03  7.42e-03    1.6e-04
 137600    4.57e-02  4.07e-02    4.90e-04  3.53e-04    8.00e-03  7.13e-03    1.6e-04
 137700    5.25e-02  4.55e-02    4.85e-04  3.33e-04    9.19e-03  7.96e-03    1.6e-04
 137800    4.41e-02  3.85e-02    2.69e-04  2.10e-04    7.72e-03  6.74e-03    1.6e-04
 137900    4.66e-02  4.67e-02    3.08e-04  4.19e-04    8.15e-03  8.18e-03    1.6e-04
 138000    4.68e-02  4.91e-02    2.25e-04  1.80e-04    8.20e-03  8.61e-03    1.6e-04
 138100    4.68e-02  4.66e-02    4.78e-04  6.41e-04    8.20e-03  8.15e-03    1.6e-04
 138200    4.66e-02  4.15e-02    1.58e-04  2.10e-04    8.16e-03  7.26e-03    1.6e-04
 138300    4.93e-02  4.28e-02    3.09e-04  2.99e-04    8.64e-03  7.50e-03    1.6e-04
 138400    4.35e-02  4.30e-02    2.05e-04  2.14e-04    7.61e-03  7.53e-03    1.6e-04
 138500    4.60e-02  4.45e-02    2.82e-04  2.61e-04    8.07e-03  7.80e-03    1.6e-04
 138600    5.52e-02  4.87e-02    5.23e-04  5.62e-04    9.66e-03  8.52e-03    1.6e-04
 138700    4.67e-02  4.64e-02    2.24e-04  1.89e-04    8.18e-03  8.13e-03    1.6e-04
 138800    4.54e-02  4.10e-02    2.02e-04  1.64e-04    7.96e-03  7.18e-03    1.6e-04
 138900    4.57e-02  4.30e-02    3.05e-04  2.23e-04    8.00e-03  7.54e-03    1.6e-04
 139000    4.28e-02  3.92e-02    3.18e-04  4.82e-04    7.49e-03  6.86e-03    1.6e-04
 139100    4.81e-02  4.43e-02    8.21e-04  6.94e-04    8.41e-03  7.75e-03    1.6e-04
 139200    4.31e-02  4.17e-02    4.50e-04  3.33e-04    7.55e-03  7.31e-03    1.6e-04
 139300    4.39e-02  4.13e-02    4.25e-04  2.33e-04    7.69e-03  7.24e-03    1.6e-04
 139400    4.63e-02  4.27e-02    2.06e-04  2.40e-04    8.11e-03  7.48e-03    1.6e-04
 139500    4.55e-02  4.90e-02    6.18e-04  6.30e-04    7.96e-03  8.58e-03    1.6e-04
 139600    4.79e-02  4.79e-02    2.83e-04  1.33e-04    8.39e-03  8.38e-03    1.6e-04
 139700    5.39e-02  4.93e-02    3.40e-04  3.01e-04    9.44e-03  8.64e-03    1.6e-04
 139800    4.24e-02  3.57e-02    2.17e-04  1.80e-04    7.42e-03  6.26e-03    1.6e-04
 139900    4.95e-02  4.44e-02    4.41e-04  6.11e-04    8.68e-03  7.78e-03    1.6e-04
 140000    3.23e-02  3.10e-02    2.33e-04  2.08e-04    7.46e-03  7.16e-03    8.9e-05
 140100    3.13e-02  3.31e-02    2.41e-04  1.64e-04    7.23e-03  7.64e-03    8.9e-05
 140200    3.21e-02  3.36e-02    1.97e-04  1.70e-04    7.40e-03  7.75e-03    8.9e-05
 140300    3.16e-02  2.93e-02    1.77e-04  1.96e-04    7.29e-03  6.77e-03    8.9e-05
 140400    3.26e-02  2.88e-02    1.78e-04  1.39e-04    7.53e-03  6.64e-03    8.9e-05
 140500    3.17e-02  3.14e-02    1.69e-04  1.91e-04    7.31e-03  7.25e-03    8.9e-05
 140600    3.29e-02  2.94e-02    1.82e-04  1.61e-04    7.58e-03  6.80e-03    8.9e-05
 140700    3.20e-02  3.32e-02    1.54e-04  9.00e-04    7.39e-03  7.64e-03    8.9e-05
 140800    3.21e-02  2.95e-02    1.54e-04  1.89e-04    7.41e-03  6.80e-03    8.9e-05
 140900    3.16e-02  3.12e-02    2.02e-04  1.80e-04    7.29e-03  7.21e-03    8.9e-05
 141000    3.37e-02  3.37e-02    2.01e-04  3.30e-04    7.78e-03  7.78e-03    8.9e-05
 141100    3.13e-02  2.99e-02    1.93e-04  2.20e-04    7.22e-03  6.90e-03    8.9e-05
 141200    3.10e-02  2.95e-02    2.17e-04  1.93e-04    7.16e-03  6.81e-03    8.9e-05
 141300    3.13e-02  3.25e-02    1.63e-04  1.38e-04    7.22e-03  7.51e-03    8.9e-05
 141400    3.25e-02  3.10e-02    2.54e-04  1.64e-04    7.49e-03  7.16e-03    8.9e-05
 141500    3.16e-02  3.01e-02    2.53e-04  2.07e-04    7.30e-03  6.94e-03    8.9e-05
 141600    3.29e-02  3.38e-02    1.99e-04  1.57e-04    7.60e-03  7.79e-03    8.9e-05
 141700    3.07e-02  2.87e-02    1.82e-04  1.84e-04    7.09e-03  6.63e-03    8.9e-05
 141800    3.16e-02  3.13e-02    3.08e-04  2.41e-04    7.30e-03  7.22e-03    8.9e-05
 141900    3.53e-02  3.09e-02    4.91e-04  4.49e-04    8.14e-03  7.12e-03    8.9e-05
 142000    3.34e-02  3.12e-02    3.40e-04  3.01e-04    7.71e-03  7.20e-03    8.9e-05
 142100    3.24e-02  2.91e-02    3.84e-04  3.63e-04    7.48e-03  6.72e-03    8.9e-05
 142200    3.31e-02  3.17e-02    3.20e-04  3.27e-04    7.63e-03  7.33e-03    8.9e-05
 142300    3.40e-02  2.87e-02    3.43e-04  2.75e-04    7.84e-03  6.62e-03    8.9e-05
 142400    3.22e-02  2.92e-02    1.94e-04  1.23e-04    7.44e-03  6.74e-03    8.9e-05
 142500    3.40e-02  2.69e-02    2.14e-04  1.32e-04    7.85e-03  6.20e-03    8.9e-05
 142600    3.24e-02  2.98e-02    2.12e-04  2.18e-04    7.48e-03  6.88e-03    8.9e-05
 142700    3.13e-02  3.02e-02    2.79e-04  2.24e-04    7.22e-03  6.98e-03    8.9e-05
 142800    3.34e-02  2.90e-02    2.33e-04  2.00e-04    7.71e-03  6.70e-03    8.9e-05
 142900    3.45e-02  3.39e-02    1.85e-04  2.06e-04    7.97e-03  7.82e-03    8.9e-05
 143000    3.31e-02  3.56e-02    2.34e-04  1.69e-04    7.64e-03  8.22e-03    8.9e-05
 143100    3.20e-02  3.32e-02    1.85e-04  1.90e-04    7.39e-03  7.66e-03    8.9e-05
 143200    3.04e-02  3.22e-02    1.85e-04  1.20e-04    7.02e-03  7.43e-03    8.9e-05
 143300    3.35e-02  3.35e-02    2.37e-04  2.32e-04    7.73e-03  7.74e-03    8.9e-05
 143400    3.27e-02  3.18e-02    2.99e-04  3.66e-04    7.55e-03  7.33e-03    8.9e-05
 143500    3.14e-02  3.17e-02    2.50e-04  2.58e-04    7.25e-03  7.33e-03    8.9e-05
 143600    3.19e-02  2.67e-02    2.24e-04  2.76e-04    7.36e-03  6.15e-03    8.9e-05
 143700    3.06e-02  2.79e-02    2.42e-04  2.58e-04    7.05e-03  6.43e-03    8.9e-05
 143800    3.21e-02  2.80e-02    1.55e-04  2.41e-04    7.41e-03  6.45e-03    8.9e-05
 143900    3.12e-02  3.09e-02    2.53e-04  3.05e-04    7.21e-03  7.13e-03    8.9e-05
 144000    3.16e-02  3.36e-02    1.78e-04  8.71e-04    7.30e-03  7.73e-03    8.9e-05
 144100    3.23e-02  3.39e-02    1.52e-04  1.42e-04    7.46e-03  7.82e-03    8.9e-05
 144200    3.17e-02  2.88e-02    2.47e-04  2.07e-04    7.33e-03  6.64e-03    8.9e-05
 144300    3.26e-02  2.67e-02    2.04e-04  2.11e-04    7.52e-03  6.17e-03    8.9e-05
 144400    3.23e-02  2.99e-02    2.75e-04  2.54e-04    7.45e-03  6.90e-03    8.9e-05
 144500    3.08e-02  2.88e-02    2.55e-04  1.67e-04    7.12e-03  6.65e-03    8.9e-05
 144600    3.27e-02  2.98e-02    2.85e-04  2.49e-04    7.54e-03  6.88e-03    8.9e-05
 144700    3.26e-02  2.76e-02    1.86e-04  1.74e-04    7.52e-03  6.36e-03    8.9e-05
 144800    3.34e-02  3.24e-02    3.05e-04  2.70e-04    7.72e-03  7.47e-03    8.9e-05
 144900    3.22e-02  2.77e-02    1.45e-04  1.56e-04    7.43e-03  6.39e-03    8.9e-05
 145000    3.38e-02  2.73e-02    2.80e-04  2.56e-04    7.81e-03  6.31e-03    8.9e-05
 145100    3.33e-02  3.45e-02    3.52e-04  4.11e-04    7.69e-03  7.96e-03    8.9e-05
 145200    3.30e-02  3.59e-02    4.36e-04  4.07e-04    7.61e-03  8.29e-03    8.9e-05
 145300    3.34e-02  2.96e-02    2.21e-04  1.65e-04    7.71e-03  6.84e-03    8.9e-05
 145400    3.29e-02  2.90e-02    3.38e-04  2.46e-04    7.60e-03  6.69e-03    8.9e-05
 145500    3.28e-02  3.01e-02    2.33e-04  1.76e-04    7.58e-03  6.95e-03    8.9e-05
 145600    3.16e-02  2.95e-02    1.60e-04  2.12e-04    7.30e-03  6.82e-03    8.9e-05
 145700    3.17e-02  3.18e-02    3.74e-04  4.07e-04    7.31e-03  7.35e-03    8.9e-05
 145800    3.54e-02  3.04e-02    2.48e-04  3.41e-04    8.17e-03  7.01e-03    8.9e-05
 145900    3.26e-02  3.80e-02    2.60e-04  2.66e-04    7.52e-03  8.77e-03    8.9e-05
 146000    3.34e-02  3.03e-02    2.74e-04  3.12e-04    7.72e-03  6.99e-03    8.9e-05
 146100    3.15e-02  2.94e-02    2.05e-04  2.23e-04    7.28e-03  6.78e-03    8.9e-05
 146200    3.25e-02  3.04e-02    1.74e-04  2.04e-04    7.50e-03  7.02e-03    8.9e-05
 146300    3.23e-02  3.04e-02    2.61e-04  2.50e-04    7.46e-03  7.03e-03    8.9e-05
 146400    3.09e-02  2.98e-02    2.37e-04  2.07e-04    7.13e-03  6.87e-03    8.9e-05
 146500    3.08e-02  3.02e-02    1.59e-04  1.49e-04    7.10e-03  6.97e-03    8.9e-05
 146600    3.52e-02  3.02e-02    4.79e-04  4.67e-04    8.13e-03  6.96e-03    8.9e-05
 146700    3.34e-02  2.77e-02    2.11e-04  1.73e-04    7.71e-03  6.39e-03    8.9e-05
 146800    3.55e-02  3.34e-02    3.76e-04  2.88e-04    8.19e-03  7.71e-03    8.9e-05
 146900    3.30e-02  3.09e-02    2.15e-04  2.05e-04    7.62e-03  7.12e-03    8.9e-05
 147000    3.25e-02  2.70e-02    1.68e-04  1.75e-04    7.50e-03  6.23e-03    8.9e-05
 147100    3.26e-02  3.03e-02    1.84e-04  1.14e-04    7.53e-03  6.99e-03    8.9e-05
 147200    3.19e-02  3.43e-02    3.39e-04  3.11e-04    7.37e-03  7.93e-03    8.9e-05
 147300    3.18e-02  2.86e-02    2.84e-04  3.17e-04    7.34e-03  6.60e-03    8.9e-05
 147400    3.30e-02  2.90e-02    2.18e-04  1.62e-04    7.61e-03  6.70e-03    8.9e-05
 147500    3.33e-02  3.39e-02    2.63e-04  2.43e-04    7.68e-03  7.83e-03    8.9e-05
 147600    3.34e-02  2.99e-02    2.35e-04  2.29e-04    7.70e-03  6.91e-03    8.9e-05
 147700    3.25e-02  3.38e-02    2.14e-04  1.80e-04    7.51e-03  7.80e-03    8.9e-05
 147800    3.28e-02  2.84e-02    2.24e-04  1.79e-04    7.57e-03  6.56e-03    8.9e-05
 147900    3.26e-02  3.16e-02    2.75e-04  3.10e-04    7.53e-03  7.29e-03    8.9e-05
 148000    3.38e-02  2.94e-02    1.69e-04  2.46e-04    7.81e-03  6.79e-03    8.9e-05
 148100    3.18e-02  2.96e-02    1.77e-04  3.15e-04    7.35e-03  6.82e-03    8.9e-05
 148200    3.28e-02  3.06e-02    1.98e-04  1.99e-04    7.56e-03  7.07e-03    8.9e-05
 148300    3.18e-02  2.90e-02    1.71e-04  2.30e-04    7.34e-03  6.69e-03    8.9e-05
 148400    3.26e-02  2.97e-02    2.80e-04  9.48e-04    7.53e-03  6.82e-03    8.9e-05
 148500    3.24e-02  3.11e-02    1.83e-04  1.58e-04    7.47e-03  7.18e-03    8.9e-05
 148600    3.09e-02  2.93e-02    2.68e-04  2.61e-04    7.14e-03  6.77e-03    8.9e-05
 148700    3.16e-02  3.35e-02    1.58e-04  2.23e-04    7.30e-03  7.73e-03    8.9e-05
 148800    3.28e-02  2.36e-02    3.71e-04  3.20e-04    7.56e-03  5.46e-03    8.9e-05
 148900    3.20e-02  3.06e-02    2.21e-04  2.36e-04    7.38e-03  7.07e-03    8.9e-05
 149000    3.26e-02  3.27e-02    2.45e-04  2.51e-04    7.52e-03  7.55e-03    8.9e-05
 149100    3.10e-02  3.06e-02    2.32e-04  1.90e-04    7.16e-03  7.06e-03    8.9e-05
 149200    3.38e-02  2.95e-02    2.33e-04  2.08e-04    7.80e-03  6.81e-03    8.9e-05
 149300    3.15e-02  2.99e-02    1.94e-04  1.66e-04    7.27e-03  6.91e-03    8.9e-05
 149400    3.17e-02  3.04e-02    1.54e-04  9.30e-04    7.32e-03  6.98e-03    8.9e-05
 149500    3.22e-02  3.02e-02    2.40e-04  1.62e-04    7.43e-03  6.98e-03    8.9e-05
 149600    3.62e-02  3.38e-02    2.18e-04  2.68e-04    8.36e-03  7.79e-03    8.9e-05
 149700    3.03e-02  3.15e-02    2.60e-04  8.74e-04    6.99e-03  7.25e-03    8.9e-05
 149800    3.30e-02  3.19e-02    2.31e-04  1.80e-04    7.61e-03  7.36e-03    8.9e-05
 149900    3.14e-02  3.19e-02    2.00e-04  2.51e-04    7.24e-03  7.35e-03    8.9e-05
 150000    3.24e-02  2.99e-02    2.15e-04  2.14e-04    7.48e-03  6.89e-03    8.9e-05
 150100    3.13e-02  3.58e-02    2.37e-04  1.49e-04    7.23e-03  8.27e-03    8.9e-05
 150200    3.18e-02  3.26e-02    2.34e-04  3.35e-04    7.34e-03  7.52e-03    8.9e-05
 150300    3.32e-02  3.03e-02    2.05e-04  1.86e-04    7.67e-03  6.99e-03    8.9e-05
 150400    3.19e-02  3.46e-02    3.27e-04  2.66e-04    7.35e-03  7.99e-03    8.9e-05
 150500    3.32e-02  2.86e-02    2.51e-04  2.69e-04    7.66e-03  6.61e-03    8.9e-05
 150600    3.08e-02  2.93e-02    3.17e-04  2.15e-04    7.11e-03  6.75e-03    8.9e-05
 150700    3.20e-02  3.44e-02    1.90e-04  2.01e-04    7.38e-03  7.95e-03    8.9e-05
 150800    3.25e-02  2.72e-02    2.66e-04  2.28e-04    7.50e-03  6.27e-03    8.9e-05
 150900    3.32e-02  2.97e-02    3.10e-04  2.37e-04    7.67e-03  6.86e-03    8.9e-05
 151000    3.18e-02  3.14e-02    2.30e-04  1.83e-04    7.34e-03  7.25e-03    8.9e-05
 151100    3.31e-02  3.18e-02    2.25e-04  2.20e-04    7.64e-03  7.33e-03    8.9e-05
 151200    3.16e-02  2.88e-02    2.35e-04  2.67e-04    7.30e-03  6.65e-03    8.9e-05
 151300    3.19e-02  3.11e-02    3.03e-04  2.66e-04    7.36e-03  7.17e-03    8.9e-05
 151400    3.33e-02  2.95e-02    2.79e-04  1.67e-04    7.69e-03  6.82e-03    8.9e-05
 151500    3.31e-02  2.90e-02    2.11e-04  2.24e-04    7.64e-03  6.68e-03    8.9e-05
 151600    3.35e-02  3.44e-02    4.08e-04  4.43e-04    7.72e-03  7.93e-03    8.9e-05
 151700    3.21e-02  3.25e-02    4.02e-04  2.85e-04    7.40e-03  7.49e-03    8.9e-05
 151800    3.40e-02  2.74e-02    1.75e-04  1.60e-04    7.84e-03  6.31e-03    8.9e-05
 151900    3.01e-02  3.08e-02    2.26e-04  2.11e-04    6.94e-03  7.12e-03    8.9e-05
 152000    3.30e-02  3.04e-02    2.23e-04  1.89e-04    7.61e-03  7.01e-03    8.9e-05
 152100    3.23e-02  2.90e-02    1.87e-04  2.15e-04    7.45e-03  6.70e-03    8.9e-05
 152200    3.40e-02  3.22e-02    1.95e-04  1.20e-04    7.85e-03  7.44e-03    8.9e-05
 152300    3.09e-02  3.19e-02    2.49e-04  3.21e-04    7.12e-03  7.35e-03    8.9e-05
 152400    3.27e-02  3.26e-02    1.49e-04  1.24e-04    7.55e-03  7.52e-03    8.9e-05
 152500    3.14e-02  3.14e-02    3.03e-04  2.14e-04    7.24e-03  7.25e-03    8.9e-05
 152600    3.25e-02  2.72e-02    1.97e-04  1.03e-04    7.49e-03  6.27e-03    8.9e-05
 152700    3.14e-02  3.49e-02    2.13e-04  2.18e-04    7.25e-03  8.05e-03    8.9e-05
 152800    3.09e-02  3.24e-02    4.10e-04  2.99e-04    7.13e-03  7.47e-03    8.9e-05
